date,close
2016-07-22,0.3273
2016-07-25,0.3285
2016-07-26,0.3293
2016-07-27,0.3297
2016-07-28,0.3311
2016-07-29,0.3329
2016-08-01,0.3339
2016-08-02,0.3355
2016-08-03,0.3307
2016-08-04,0.3311
2016-08-05,0.3335
2016-08-08,0.3375
2016-08-09,0.3389
2016-08-10,0.3399
2016-08-11,0.3385
2016-08-12,0.3403
2016-08-15,0.3395
2016-08-16,0.3403
2016-08-17,0.3375
2016-08-18,0.3383
2016-08-19,0.3381
2016-08-22,0.3381
2016-08-23,0.3405
2016-08-24,0.3413
2016-08-25,0.3389
2016-08-26,0.3397
2016-08-29,0.3387
2016-08-30,0.3405
2016-08-31,0.3385
2016-09-01,0.3389
2016-09-02,0.3387
2016-09-05,0.3407
2016-09-06,0.3419
2016-09-07,0.3443
2016-09-08,0.3433
2016-09-09,0.3429
2016-09-12,0.3321
2016-09-13,0.3369
2016-09-14,0.3343
2016-09-19,0.3423
2016-09-20,0.3401
2016-09-21,0.3401
2016-09-22,0.3455
2016-09-23,0.3545
2016-09-26,0.3489
2016-09-27,0.3443
2016-09-28,0.3447
2016-09-29,0.3447
2016-09-30,0.3413
2016-10-10,0.3441
2016-10-11,0.3485
2016-10-12,0.3479
2016-10-13,0.3469
2016-10-14,0.3467
2016-10-17,0.3433
2016-10-18,0.3433
2016-10-19,0.3449
2016-10-20,0.3465
2016-10-21,0.3455
2016-10-24,0.3477
2016-10-25,0.3523
2016-10-26,0.3501
2016-10-27,0.3475
2016-10-28,0.3473
2016-10-31,0.3467
2016-11-01,0.3475
2016-11-02,0.3437
2016-11-03,0.3403
2016-11-04,0.3411
2016-11-07,0.3453
2016-11-08,0.3445
2016-11-09,0.3347
2016-11-10,0.3463
2016-11-11,0.3417
2016-11-14,0.3437
2016-11-15,0.3405
2016-11-16,0.3465
2016-11-17,0.3477
2016-11-18,0.3517
2016-11-21,0.3503
2016-11-22,0.3555
2016-11-23,0.3557
2016-11-24,0.3563
2016-11-25,0.3599
2016-11-28,0.3627
2016-11-29,0.3593
2016-11-30,0.3579
2016-12-01,0.3535
2016-12-02,0.3509
2016-12-05,0.3505
2016-12-06,0.3537
2016-12-07,0.3533
2016-12-08,0.3601
2016-12-09,0.3567
2016-12-12,0.3587
2016-12-13,0.3587
2016-12-14,0.3615
2016-12-15,0.3619
2016-12-16,0.3635
2016-12-19,0.3625
2016-12-20,0.3631
2016-12-21,0.3691
2016-12-22,0.3675
2016-12-23,0.3671
2016-12-26,0.3729
2016-12-27,0.3667
2016-12-28,0.3685
2016-12-29,0.3649
2016-12-30,0.3633
2017-01-03,0.3601
2017-01-04,0.3623
2017-01-05,0.3621
2017-01-06,0.3623
2017-01-09,0.3645
2017-01-10,0.3663
2017-01-11,0.3683
2017-01-12,0.3679
2017-01-13,0.3673
2017-01-16,0.3689
2017-01-17,0.3671
2017-01-18,0.3663
2017-01-19,0.3665
2017-01-20,0.3665
2017-01-23,0.3659
2017-01-24,0.3671
2017-01-25,0.3701
2017-01-26,0.3761
2017-02-03,0.3735
2017-02-06,0.3747
2017-02-07,0.3747
2017-02-08,0.3777
2017-02-09,0.3787
2017-02-10,0.3825
2017-02-13,0.3831
2017-02-14,0.3829
2017-02-15,0.3857
2017-02-16,0.3875
2017-02-17,0.3861
2017-02-20,0.3873
2017-02-21,0.3877
2017-02-22,0.3929
2017-02-23,0.3925
2017-02-24,0.3913
2017-02-27,0.3893
2017-02-28,0.3909
2017-03-01,0.3893
2017-03-02,0.3976
2017-03-03,0.3954
2017-03-06,0.4038
2017-03-07,0.3984
2017-03-08,0.3954
2017-03-09,0.3956
2017-03-10,0.3988
2017-03-13,0.4018
2017-03-14,0.4048
2017-03-15,0.4036
2017-03-16,0.4078
2017-03-17,0.4066
2017-03-20,0.4054
2017-03-21,0.4078
2017-03-22,0.3952
2017-03-23,0.3962
2017-03-24,0.3909
2017-03-27,0.3871
2017-03-28,0.3917
2017-03-29,0.3978
2017-03-30,0.3982
2017-03-31,0.4012
2017-04-05,0.3978
2017-04-06,0.3937
2017-04-07,0.3925
2017-04-10,0.3943
2017-04-11,0.3937
2017-04-12,0.3935
2017-04-13,0.3907
2017-04-14,0.3869
2017-04-17,0.3871
2017-04-18,0.3927
2017-04-19,0.3903
2017-04-20,0.3897
2017-04-21,0.3935
2017-04-24,0.3966
2017-04-25,0.3998
2017-04-26,0.4038
2017-04-27,0.401
2017-04-28,0.4036
2017-05-02,0.4082
2017-05-03,0.4076
2017-05-04,0.4064
2017-05-05,0.4052
2017-05-08,0.4124
2017-05-09,0.4142
2017-05-10,0.414
2017-05-11,0.4138
2017-05-12,0.41
2017-05-15,0.4118
2017-05-16,0.4144
2017-05-17,0.4126
2017-05-18,0.4038
2017-05-19,0.4064
2017-05-22,0.4098
2017-05-23,0.4138
2017-05-24,0.4136
2017-05-25,0.4162
2017-05-26,0.4214
2017-05-31,0.4212
2017-06-01,0.4172
2017-06-02,0.4232
2017-06-05,0.4268
2017-06-06,0.4244
2017-06-07,0.4222
2017-06-08,0.4236
2017-06-09,0.4244
2017-06-12,0.4192
2017-06-13,0.4156
2017-06-14,0.4154
2017-06-15,0.4086
2017-06-16,0.4102
2017-06-19,0.41
2017-06-20,0.4156
2017-06-21,0.4106
2017-06-22,0.4142
2017-06-23,0.4142
2017-06-26,0.4166
2017-06-27,0.4144
2017-06-28,0.4066
2017-06-29,0.4096
2017-06-30,0.4024
2017-07-03,0.4032
2017-07-04,0.3984
2017-07-05,0.3998
2017-07-06,0.4024
2017-07-07,0.3994
2017-07-10,0.404
2017-07-11,0.405
2017-07-12,0.4062
2017-07-13,0.4118
2017-07-14,0.411
2017-07-17,0.4138
2017-07-18,0.4144
2017-07-19,0.4176
2017-07-20,0.4194
2017-07-21,0.4188
2017-07-24,0.4186
2017-07-25,0.4194
2017-07-26,0.4194
2017-07-27,0.423
2017-07-28,0.4156
2017-07-31,0.4152
2017-08-01,0.416
2017-08-02,0.4194
2017-08-03,0.4164
2017-08-04,0.4148
2017-08-07,0.4172
2017-08-08,0.4182
2017-08-09,0.4148
2017-08-10,0.413
2017-08-11,0.406
2017-08-14,0.4086
2017-08-15,0.4148
2017-08-16,0.4124
2017-08-17,0.4122
2017-08-18,0.4086
2017-08-21,0.4078
2017-08-22,0.4104
2017-08-23,0.4122
2017-08-24,0.4088
2017-08-25,0.4098
2017-08-28,0.4076
2017-08-29,0.4058
2017-08-30,0.4074
2017-08-31,0.411
2017-09-01,0.4136
2017-09-04,0.411
2017-09-05,0.4108
2017-09-06,0.408
2017-09-07,0.407
2017-09-08,0.4076
2017-09-11,0.407
2017-09-12,0.4094
2017-09-13,0.4094
2017-09-14,0.4116
2017-09-15,0.4098
2017-09-18,0.4114
2017-09-19,0.4114
2017-09-20,0.4118
2017-09-21,0.4114
2017-09-22,0.41
2017-09-25,0.4094
2017-09-26,0.4064
2017-09-27,0.4086
2017-09-28,0.4122
2017-09-29,0.4138
2017-10-09,0.4184
2017-10-10,0.4182
2017-10-11,0.42
2017-10-12,0.4206
2017-10-13,0.4202
2017-10-16,0.4222
2017-10-17,0.4242
2017-10-18,0.4236
2017-10-19,0.4244
2017-10-20,0.4244
2017-10-23,0.4254
2017-10-24,0.4236
2017-10-25,0.4244
2017-10-26,0.4224
2017-10-27,0.4248
2017-10-30,0.4334
2017-10-31,0.4342
2017-11-01,0.4364
2017-11-02,0.435
2017-11-03,0.4356
2017-11-06,0.437
2017-11-07,0.438
2017-11-08,0.4388
2017-11-09,0.4402
2017-11-10,0.439
2017-11-13,0.4392
2017-11-14,0.4398
2017-11-15,0.4368
2017-11-16,0.4352
2017-11-17,0.4404
2017-11-20,0.4386
2017-11-21,0.4394
2017-11-22,0.4428
2017-11-23,0.4414
2017-11-24,0.4414
2017-11-27,0.4436
2017-11-28,0.4446
2017-11-29,0.449
2017-11-30,0.4426
2017-12-01,0.448
2017-12-04,0.4522
2017-12-05,0.4398
2017-12-06,0.4348
2017-12-07,0.4378
2017-12-08,0.4418
2017-12-11,0.4438
2017-12-12,0.4468
2017-12-13,0.4472
2017-12-14,0.4484
2017-12-15,0.4462
2017-12-18,0.453
2017-12-19,0.4558
2017-12-20,0.455
2017-12-21,0.4522
2017-12-22,0.4536
2017-12-25,0.4522
2017-12-26,0.452
2017-12-27,0.4466
2017-12-28,0.4452
2017-12-29,0.4456
2018-01-02,0.4434
2018-01-03,0.4494
2018-01-04,0.451
2018-01-05,0.4498
2018-01-08,0.4534
2018-01-09,0.4546
2018-01-10,0.4568
2018-01-11,0.4564
2018-01-12,0.4622
2018-01-15,0.4616
2018-01-16,0.461
2018-01-17,0.4584
2018-01-18,0.4624
2018-01-19,0.4618
2018-01-22,0.4598
2018-01-23,0.465
2018-01-24,0.4686
2018-01-25,0.4646
2018-01-26,0.4638
2018-01-29,0.4686
2018-01-30,0.4638
2018-01-31,0.4616
2018-02-01,0.4608
2018-02-02,0.4586
2018-02-05,0.4452
2018-02-06,0.4188
2018-02-07,0.4326
2018-02-08,0.4336
2018-02-09,0.4182
2018-02-12,0.426
2018-02-13,0.4326
2018-02-14,0.4384
2018-02-22,0.4462
2018-02-23,0.4496
2018-02-26,0.4582
2018-02-27,0.4638
2018-02-28,0.457
2018-03-01,0.4574
2018-03-02,0.4504
2018-03-05,0.4534
2018-03-06,0.4594
2018-03-07,0.4566
2018-03-08,0.4602
2018-03-09,0.4636
2018-03-12,0.4734
2018-03-13,0.4734
2018-03-14,0.4674
2018-03-15,0.4672
2018-03-16,0.4674
2018-03-19,0.4664
2018-03-20,0.4584
2018-03-21,0.4586
2018-03-22,0.4574
2018-03-23,0.4406
2018-03-26,0.4372
2018-03-27,0.4538
2018-03-28,0.4368
2018-03-29,0.437
2018-03-30,0.4386
2018-04-02,0.4352
2018-04-03,0.425
2018-04-04,0.4258
2018-04-09,0.4284
2018-04-10,0.437
2018-04-11,0.4368
2018-04-12,0.436
2018-04-13,0.4404
2018-04-16,0.4376
2018-04-17,0.4414
2018-04-18,0.4492
2018-04-19,0.4496
2018-04-20,0.447
2018-04-23,0.4402
2018-04-24,0.4428
2018-04-25,0.434
2018-04-26,0.434
2018-04-27,0.4464
2018-05-02,0.446
2018-05-03,0.444
2018-05-04,0.4454
2018-05-07,0.4538
2018-05-08,0.4546
2018-05-09,0.4542
2018-05-10,0.4606
2018-05-11,0.4632
2018-05-14,0.4628
2018-05-15,0.462
2018-05-16,0.4576
2018-05-17,0.4616
2018-05-18,0.4614
2018-05-21,0.4646
2018-05-22,0.463
2018-05-23,0.4594
2018-05-24,0.4644
2018-05-25,0.4652
2018-05-28,0.4672
2018-05-29,0.4668
2018-05-30,0.4636
2018-05-31,0.4698
2018-06-01,0.468
2018-06-04,0.4766
2018-06-05,0.4826
2018-06-06,0.4838
2018-06-07,0.4876
2018-06-08,0.4808
2018-06-11,0.486
2018-06-12,0.4874
2018-06-13,0.49
2018-06-14,0.487
2018-06-15,0.4942
2018-06-19,0.4882
2018-06-20,0.4914
2018-06-21,0.5008
2018-06-22,0.4974
2018-06-25,0.494
2018-06-26,0.486
2018-06-27,0.4824
2018-06-28,0.479
2018-06-29,0.4896
2018-07-02,0.4872
2018-07-03,0.5004
2018-07-04,0.4916
2018-07-05,0.4918
2018-07-06,0.4992
2018-07-09,0.5146
2018-07-10,0.5206
2018-07-11,0.5106
2018-07-12,0.5154
2018-07-13,0.5204
2018-07-16,0.5166
2018-07-17,0.5116
2018-07-18,0.5188
2018-07-19,0.5212
2018-07-20,0.5218
2018-07-23,0.5202
2018-07-24,0.528
2018-07-25,0.5298
2018-07-26,0.531
2018-07-27,0.5314
2018-07-30,0.529
2018-07-31,0.5166
2018-08-01,0.5232
2018-08-02,0.5244
2018-08-03,0.5402
2018-08-06,0.5534
2018-08-07,0.5506
2018-08-08,0.5418
2018-08-09,0.5344
2018-08-10,0.5332
2018-08-13,0.5318
2018-08-14,0.5356
2018-08-15,0.5418
2018-08-16,0.5322
2018-08-17,0.5334
2018-08-20,0.5308
2018-08-21,0.5274
2018-08-22,0.527
2018-08-23,0.5328
2018-08-24,0.533
2018-08-27,0.5354
2018-08-28,0.5408
2018-08-29,0.5414
2018-08-30,0.5494
2018-08-31,0.5478
2018-09-03,0.5482
2018-09-04,0.5506
2018-09-05,0.5454
2018-09-06,0.5366
2018-09-07,0.5322
2018-09-10,0.5358
2018-09-11,0.5384
2018-09-12,0.5442
2018-09-13,0.5388
2018-09-14,0.5442
2018-09-17,0.5416
2018-09-18,0.5344
2018-09-19,0.539
2018-09-20,0.538
2018-09-21,0.5438
2018-09-25,0.5416
2018-09-26,0.545
2018-09-27,0.544
2018-09-28,0.5506
2018-10-08,0.5352
2018-10-09,0.5348
2018-10-10,0.5368
2018-10-11,0.5018
2018-10-12,0.5126
2018-10-15,0.5108
2018-10-16,0.5116
2018-10-17,0.5292
2018-10-18,0.5236
2018-10-19,0.5196
2018-10-22,0.5172
2018-10-23,0.5086
2018-10-24,0.5118
2018-10-25,0.4952
2018-10-26,0.4978
2018-10-29,0.4964
2018-10-30,0.4896
2018-10-31,0.497
2018-11-01,0.5026
2018-11-02,0.5092
2018-11-05,0.5008
2018-11-06,0.4996
2018-11-07,0.5054
2018-11-08,0.5174
2018-11-09,0.5148
2018-11-12,0.5134
2018-11-13,0.498
2018-11-14,0.4964
2018-11-15,0.4926
2018-11-16,0.4946
2018-11-19,0.4966
2018-11-20,0.479
2018-11-21,0.4756
2018-11-22,0.4752
2018-11-23,0.472
2018-11-26,0.4762
2018-11-27,0.4818
2018-11-28,0.4868
2018-11-29,0.4964
2018-11-30,0.4984
2018-12-03,0.5114
2018-12-04,0.5024
2018-12-05,0.4886
2018-12-06,0.4806
2018-12-07,0.4878
2018-12-10,0.4734
2018-12-11,0.4796
2018-12-12,0.4856
2018-12-13,0.4884
2018-12-14,0.482
2018-12-17,0.4772
2018-12-18,0.4672
2018-12-19,0.467
2018-12-20,0.4542
2018-12-21,0.4532
2018-12-24,0.4386
2018-12-25,0.4244
2018-12-26,0.4238
2018-12-27,0.447
2018-12-28,0.4484
2019-01-02,0.4464
2019-01-03,0.4448
2019-01-04,0.4446
2019-01-07,0.459
2019-01-08,0.4654
2019-01-09,0.468
2019-01-10,0.4642
2019-01-11,0.4654
2019-01-14,0.4602
2019-01-15,0.4642
2019-01-16,0.47
2019-01-17,0.4666
2019-01-18,0.4754
2019-01-21,0.4782
2019-01-22,0.4756
2019-01-23,0.4704
2019-01-24,0.4708
2019-01-25,0.474
2019-01-28,0.4738
2019-01-29,0.4688
2019-01-30,0.4676
2019-01-31,0.4788
2019-02-01,0.4852
2019-02-11,0.4876
2019-02-12,0.4916
2019-02-13,0.4974
2019-02-14,0.4958
2019-02-15,0.4914
2019-02-18,0.498
2019-02-19,0.4984
2019-02-20,0.4948
2019-02-21,0.495
2019-02-22,0.4924
2019-02-25,0.495
2019-02-26,0.4922
2019-02-27,0.4928
2019-02-28,0.492
2019-03-01,0.4972
2019-03-04,0.5
2019-03-05,0.497
2019-03-06,0.498
2019-03-07,0.494
2019-03-08,0.4882
2019-03-11,0.4914
2019-03-12,0.5014
2019-03-13,0.5016
2019-03-14,0.5068
2019-03-15,0.508
2019-03-18,0.5114
2019-03-19,0.5128
2019-03-20,0.5124
2019-03-21,0.5126
2019-03-22,0.5228
2019-03-25,0.5074
2019-03-26,0.5114
2019-03-27,0.515
2019-03-28,0.5094
2019-03-29,0.5136
2019-04-01,0.5206
2019-04-02,0.5224
2019-04-03,0.5264
2019-04-04,0.527
2019-04-08,0.5288
2019-04-09,0.5294
2019-04-10,0.5288
2019-04-11,0.5316
2019-04-12,0.5306
2019-04-15,0.5322
2019-04-16,0.5352
2019-04-17,0.5356
2019-04-18,0.5338
2019-04-19,0.535
2019-04-22,0.5356
2019-04-23,0.5396
2019-04-24,0.548
2019-04-25,0.5518
2019-04-26,0.5554
2019-04-29,0.5626
2019-04-30,0.5612
2019-05-06,0.5452
2019-05-07,0.5512
2019-05-08,0.5406
2019-05-09,0.537
2019-05-10,0.5376
2019-05-13,0.5356
2019-05-14,0.5246
2019-05-15,0.5314
2019-05-16,0.5354
2019-05-17,0.5416
2019-05-20,0.539
2019-05-21,0.5338
2019-05-22,0.5326
2019-05-23,0.5276
2019-05-24,0.5262
2019-05-27,0.5234
2019-05-28,0.5246
2019-05-29,0.5194
2019-05-30,0.519
2019-05-31,0.5144
2019-06-03,0.5074
2019-06-04,0.5004
2019-06-05,0.5144
2019-06-06,0.5168
2019-06-10,0.5338
2019-06-11,0.5388
2019-06-12,0.5346
2019-06-13,0.5332
2019-06-14,0.5356
2019-06-17,0.5366
2019-06-18,0.5394
2019-06-19,0.5458
2019-06-20,0.5512
2019-06-21,0.5494
2019-06-24,0.5512
2019-06-25,0.5466
2019-06-26,0.5402
2019-06-27,0.5452
2019-06-28,0.5434
2019-07-01,0.5546
2019-07-02,0.5522
2019-07-03,0.5552
2019-07-04,0.5582
2019-07-05,0.5606
2019-07-08,0.5552
2019-07-09,0.551
2019-07-10,0.5572
2019-07-11,0.5642
2019-07-12,0.5632
2019-07-15,0.5678
2019-07-16,0.5696
2019-07-17,0.5666
2019-07-18,0.5602
2019-07-19,0.5668
2019-07-22,0.5606
2019-07-23,0.5668
2019-07-24,0.5692
2019-07-25,0.5738
2019-07-26,0.5706
2019-07-29,0.573
2019-07-30,0.572
2019-07-31,0.5706
2019-08-01,0.5624
2019-08-02,0.5634
2019-08-05,0.5576
2019-08-06,0.5466
2019-08-07,0.5506
2019-08-08,0.5566
2019-08-09,0.5642
2019-08-12,0.5644
2019-08-13,0.5548
2019-08-14,0.5652
2019-08-15,0.5526
2019-08-16,0.5522
2019-08-19,0.5614
2019-08-20,0.5644
2019-08-21,0.5616
2019-08-22,0.5654
2019-08-23,0.5678
2019-08-26,0.5552
2019-08-27,0.5612
2019-08-28,0.5606
2019-08-29,0.5594
2019-08-30,0.568
2019-09-02,0.5668
2019-09-03,0.5656
2019-09-04,0.5692
2019-09-05,0.573
2019-09-06,0.5786
2019-09-09,0.5804
2019-09-10,0.575
2019-09-11,0.5748
2019-09-12,0.5804
2019-09-16,0.574
2019-09-17,0.5746
2019-09-18,0.5778
2019-09-19,0.5774
2019-09-20,0.579
2019-09-23,0.5764
2019-09-24,0.5758
2019-09-25,0.5674
2019-09-26,0.5716
2019-09-27,0.5708
2019-09-30,0.5666
2019-10-08,0.5692
2019-10-09,0.561
2019-10-10,0.5636
2019-10-11,0.5694
2019-10-14,0.5734
2019-10-15,0.5756
2019-10-16,0.5806
2019-10-17,0.5804
2019-10-18,0.5796
2019-10-21,0.5762
2019-10-22,0.5812
2019-10-23,0.5742
2019-10-24,0.5774
2019-10-25,0.579
2019-10-28,0.5862
2019-10-29,0.5904
2019-10-30,0.5866
2019-10-31,0.5898
2019-11-01,0.591
2019-11-04,0.5952
2019-11-05,0.5982
2019-11-06,0.5946
2019-11-07,0.5938
2019-11-08,0.592
2019-11-11,0.5954
2019-11-12,0.5984
2019-11-13,0.5986
2019-11-14,0.6
2019-11-15,0.6026
2019-11-18,0.6054
2019-11-19,0.6086
2019-11-20,0.6058
2019-11-21,0.6032
2019-11-22,0.6044
2019-11-25,0.6082
2019-11-26,0.6178
2019-11-27,0.616
2019-11-28,0.6196
2019-11-29,0.6188
2019-12-02,0.6238
2019-12-03,0.6166
2019-12-04,0.6092
2019-12-05,0.612
2019-12-06,0.6114
2019-12-09,0.617
2019-12-10,0.6136
2019-12-11,0.6126
2019-12-12,0.617
2019-12-13,0.6216
2019-12-16,0.6256
2019-12-17,0.632
2019-12-18,0.6262
2019-12-19,0.624
2019-12-20,0.6308
2019-12-23,0.6338
2019-12-24,0.6368
2019-12-25,0.6334
2019-12-26,0.6376
2019-12-27,0.6432
2019-12-30,0.6418
2019-12-31,0.6384
2020-01-02,0.6478
2020-01-03,0.6506
2020-01-06,0.6422
2020-01-07,0.6512
2020-01-08,0.6436
2020-01-09,0.6578
2020-01-10,0.6729
2020-01-13,0.6715
2020-01-14,0.6799
2020-01-15,0.6817
2020-01-16,0.6879
2020-01-17,0.6963
2020-01-20,0.6845
2020-01-21,0.6791
2020-01-22,0.6869
2020-01-23,0.6953
2020-02-03,0.6603
2020-02-04,0.6841
2020-02-05,0.7137
2020-02-06,0.7361
2020-02-07,0.7415
2020-02-10,0.7461
2020-02-11,0.7739
2020-02-12,0.7939
2020-02-13,0.8391
2020-02-14,0.8017
2020-02-17,0.7949
2020-02-18,0.7671
2020-02-19,0.7595
2020-02-20,0.7637
2020-02-21,0.7435
2020-02-24,0.7113
2020-02-25,0.7369
2020-02-26,0.7235
2020-02-27,0.7137
2020-02-28,0.6781
2020-03-02,0.7079
2020-03-03,0.7127
2020-03-04,0.7131
2020-03-05,0.7139
2020-03-06,0.6983
2020-03-09,0.6514
2020-03-10,0.6823
2020-03-11,0.6585
2020-03-12,0.635
2020-03-13,0.6432
2020-03-16,0.6028
2020-03-17,0.616
2020-03-18,0.5994
2020-03-19,0.612
2020-03-20,0.632
2020-03-23,0.6036
2020-03-24,0.636
2020-03-25,0.6601
