date,close,peg
2016-06-15,3667.38,8.78
2016-06-16,3647.14,8.73
2016-06-17,3675.94,8.76
2016-06-20,3676.93,8.78
2016-06-21,3666.45,8.78
2016-06-22,3697.82,8.82
2016-06-23,3673.01,8.74
2016-06-24,3622.3,8.61
2016-06-27,3671.12,8.67
2016-06-28,3691.74,8.68
2016-06-29,3703.2,8.74
2016-06-30,3703.5,8.75
2016-07-01,3706.91,8.78
2016-07-04,3761.78,8.87
2016-07-05,3767.15,8.87
2016-07-06,3779.89,8.87
2016-07-07,3761.17,8.81
2016-07-08,3732.62,8.68
2016-07-11,3743.67,8.7
2016-07-12,3829.65,8.86
2016-07-13,3841.24,8.88
2016-07-14,3824.85,8.83
2016-07-15,3831.73,8.87
2016-07-18,3837.38,8.87
2016-07-19,3816.88,8.81
2016-07-20,3805.19,8.77
2016-07-21,3826.64,8.8
2016-07-22,3784.73,8.74
2016-07-25,3799.63,8.76
2016-07-26,3850.93,8.85
2016-07-27,3795.18,8.81
2016-07-28,3844.06,8.83
2016-07-29,3840.54,8.82
2016-08-01,3806.07,8.83
2016-08-02,3820.77,8.85
2016-08-03,3830.02,8.83
2016-08-04,3837.96,8.85
2016-08-05,3840.74,8.87
2016-08-08,3880.96,8.93
2016-08-09,3905.85,8.98
2016-08-10,3888.14,8.95
2016-08-11,3872.53,8.98
2016-08-12,3946.2,9.16
2016-08-15,4043.63,9.37
2016-08-16,4026.59,9.26
2016-08-17,4026.45,9.24
2016-08-18,4017.65,9.21
2016-08-19,4022.52,9.22
2016-08-22,3997.93,9.2
2016-08-23,4000.9,9.22
2016-08-24,3989.04,9.2
2016-08-25,3969.47,9.17
2016-08-26,3962.14,9.14
2016-08-29,3961.38,9.12
2016-08-30,3969.12,9.17
2016-08-31,3986.49,9.21
2016-09-01,3951.59,9.25
2016-09-02,3960.57,9.45
2016-09-05,3976.52,9.46
2016-09-06,4009.48,9.46
2016-09-07,4012.75,9.47
2016-09-08,4018.29,9.46
2016-09-09,3984.96,9.41
2016-09-12,3912.03,9.31
2016-09-13,3918.39,9.29
2016-09-14,3880.15,9.21
2016-09-19,3919.3,9.26
2016-09-20,3923.16,9.25
2016-09-21,3926.53,9.27
2016-09-22,3962.79,9.34
2016-09-23,3944.34,9.32
2016-09-26,3883.81,9.22
2016-09-27,3907.89,9.27
2016-09-28,3901.61,9.24
2016-09-29,3914.99,9.28
2016-09-30,3925.2,9.29
2016-10-10,3977.03,9.38
2016-10-11,3987.3,9.4
2016-10-12,3978.85,9.37
2016-10-13,3989.81,9.37
2016-10-14,3990.18,9.39
2016-10-17,3961.75,9.33
2016-10-18,4014.97,9.43
2016-10-19,4007.94,9.43
2016-10-20,4012.68,9.44
2016-10-21,4031.25,9.49
2016-10-24,4070.31,9.59
2016-10-25,4086.01,9.59
2016-10-26,4058.09,9.52
2016-10-27,4052.55,9.49
2016-10-28,4028.79,9.5
2016-10-31,4031.49,9.49
2016-11-01,4058.22,9.39
2016-11-02,4020.4,9.31
2016-11-03,4048.25,9.37
2016-11-04,4034.31,9.35
2016-11-07,4042.0,9.37
2016-11-08,4062.19,9.4
2016-11-09,4040.18,9.36
2016-11-10,4092.1,9.45
2016-11-11,4111.7,9.48
2016-11-14,4113.85,9.5
2016-11-15,4116.47,9.49
2016-11-16,4113.78,9.48
2016-11-17,4132.84,9.5
2016-11-18,4121.28,9.48
2016-11-21,4153.44,9.56
2016-11-22,4178.86,9.65
2016-11-23,4193.84,9.69
2016-11-24,4217.78,9.7
2016-11-25,4254.82,9.81
2016-11-28,4279.07,9.89
2016-11-29,4297.09,9.99
2016-11-30,4250.25,9.87
2016-12-01,4292.49,9.94
2016-12-02,4247.61,9.93
2016-12-05,4181.43,9.79
2016-12-06,4175.43,9.76
2016-12-07,4196.03,9.76
2016-12-08,4193.68,9.76
2016-12-09,4230.1,9.91
2016-12-12,4126.78,10.08
2016-12-13,4120.14,10.03
2016-12-14,4089.39,9.98
2016-12-15,4044.91,9.79
2016-12-16,4055.28,9.78
2016-12-19,4051.58,9.76
2016-12-20,4025.67,9.68
2016-12-21,4065.09,9.79
2016-12-22,4072.16,9.82
2016-12-23,4028.85,9.76
2016-12-26,4040.77,9.8
2016-12-27,4043.08,9.76
2016-12-28,4026.91,9.73
2016-12-29,4021.23,9.71
2016-12-30,4040.73,9.74
2017-01-03,4081.8,9.83
2017-01-04,4115.53,9.89
2017-01-05,4120.05,9.93
2017-01-06,4102.33,9.94
2017-01-09,4125.82,9.97
2017-01-10,4114.38,9.96
2017-01-11,4082.06,9.9
2017-01-12,4057.21,9.88
2017-01-13,4059.99,9.93
2017-01-16,4063.01,10.04
2017-01-17,4071.58,10.03
2017-01-18,4096.88,10.08
2017-01-19,4087.67,10.06
2017-01-20,4123.69,10.09
2017-01-23,4128.52,10.1
2017-01-24,4144.2,10.19
2017-01-25,4150.07,10.2
2017-01-26,4157.87,10.22
2017-02-03,4131.77,10.13
2017-02-06,4144.05,10.14
2017-02-07,4146.86,10.11
2017-02-08,4161.75,10.12
2017-02-09,4179.77,10.16
2017-02-10,4206.29,10.23
2017-02-13,4237.66,10.29
2017-02-14,4228.75,10.28
2017-02-15,4225.67,10.33
2017-02-16,4248.34,10.34
2017-02-17,4218.56,10.26
2017-02-20,4293.09,10.4
2017-02-21,4300.01,10.42
2017-02-22,4324.54,10.46
2017-02-23,4302.67,10.4
2017-02-24,4296.51,10.38
2017-02-27,4256.86,10.32
2017-02-28,4275.43,10.34
2017-03-01,4278.95,10.35
2017-03-02,4257.55,10.29
2017-03-03,4259.2,10.24
2017-03-06,4280.97,10.25
2017-03-07,4285.91,10.28
2017-03-08,4274.55,10.28
2017-03-09,4240.96,10.21
2017-03-10,4244.69,10.2
2017-03-13,4285.47,10.27
2017-03-14,4283.67,10.29
2017-03-15,4298.08,10.31
2017-03-16,4314.32,10.33
2017-03-17,4268.78,10.23
2017-03-20,4289.3,10.29
2017-03-21,4331.33,10.35
2017-03-22,4307.38,10.28
2017-03-23,4316.12,10.3
2017-03-24,4354.31,10.38
2017-03-27,4341.29,10.37
2017-03-28,4326.36,10.33
2017-03-29,4319.62,10.34
2017-03-30,4290.82,10.31
2017-03-31,4323.96,10.39
2017-04-05,4382.42,10.48
2017-04-06,4400.05,10.51
2017-04-07,4407.75,10.53
2017-04-10,4405.85,10.5
2017-04-11,4421.57,10.5
2017-04-12,4423.27,10.5
2017-04-13,4450.62,10.48
2017-04-14,4397.73,10.41
2017-04-17,4375.88,10.42
2017-04-18,4365.36,10.35
2017-04-19,4347.31,10.28
2017-04-20,4366.19,10.3
2017-04-21,4369.35,10.37
2017-04-24,4315.2,10.32
2017-04-25,4335.37,10.33
2017-04-26,4339.48,10.34
2017-04-27,4329.63,10.36
2017-04-28,4302.84,10.32
2017-05-02,4281.13,9.79
2017-05-03,4254.32,9.74
2017-05-04,4251.87,9.73
2017-05-05,4229.1,9.72
2017-05-08,4194.24,9.72
2017-05-09,4192.62,9.68
2017-05-10,4147.82,9.66
2017-05-11,4170.48,9.76
2017-05-12,4202.12,9.88
2017-05-15,4228.94,9.92
2017-05-16,4278.08,9.92
2017-05-17,4265.53,9.84
2017-05-18,4245.37,9.82
2017-05-19,4261.37,9.84
2017-05-22,4248.44,9.9
2017-05-23,4259.54,10.03
2017-05-24,4266.98,10.02
2017-05-25,4325.16,10.05
2017-05-26,4331.28,10.07
2017-05-31,4338.31,10.12
2017-06-01,4330.89,10.18
2017-06-02,4338.47,10.14
2017-06-05,4316.5,9.99
2017-06-06,4338.88,10.03
2017-06-07,4397.44,10.12
2017-06-08,4437.77,10.18
2017-06-09,4450.95,10.2
2017-06-12,4462.27,10.2
2017-06-13,4477.02,10.2
2017-06-14,4413.18,10.08
2017-06-15,4391.99,10.01
2017-06-16,4362.86,9.95
2017-06-19,4393.38,10.0
2017-06-20,4387.9,10.01
2017-06-21,4439.06,10.09
2017-06-22,4438.04,10.16
2017-06-23,4475.03,10.25
2017-06-26,4525.73,10.3
2017-06-27,4534.92,10.33
2017-06-28,4510.0,10.28
2017-06-29,4525.37,10.31
2017-06-30,4527.24,10.33
2017-07-03,4518.92,10.3
2017-07-04,4483.8,10.25
2017-07-05,4514.1,10.31
2017-07-06,4515.58,10.32
2017-07-07,4517.37,10.29
2017-07-10,4506.22,10.29
2017-07-11,4526.76,10.32
2017-07-12,4505.91,10.3
2017-07-13,4517.2,10.37
2017-07-14,4544.46,10.41
2017-07-17,4489.01,10.5
2017-07-18,4489.53,10.43
2017-07-19,4549.81,10.49
2017-07-20,4588.11,10.55
2017-07-21,4585.49,10.52
2017-07-24,4615.17,10.56
2017-07-25,4592.29,10.57
2017-07-26,4568.78,10.59
2017-07-27,4564.19,10.54
2017-07-28,4581.28,10.57
2017-07-31,4599.89,10.58
2017-08-01,4627.98,10.68
2017-08-02,4606.67,10.69
2017-08-03,4569.54,10.59
2017-08-04,4548.57,10.56
2017-08-07,4577.64,10.59
2017-08-08,4572.2,10.58
2017-08-09,4584.55,10.51
2017-08-10,4572.05,10.49
2017-08-11,4492.21,10.36
2017-08-14,4528.8,10.37
2017-08-15,4556.9,10.45
2017-08-16,4541.25,10.41
2017-08-17,4563.46,10.45
2017-08-18,4574.27,10.46
2017-08-21,4592.58,10.48
2017-08-22,4593.61,10.53
2017-08-23,4591.57,10.6
2017-08-24,4588.27,10.61
2017-08-25,4646.54,10.84
2017-08-28,4679.79,10.89
2017-08-29,4676.54,10.89
2017-08-30,4681.08,10.85
2017-08-31,4653.35,10.75
2017-09-01,4663.48,10.81
2017-09-04,4669.58,10.86
2017-09-05,4672.39,10.92
2017-09-06,4664.5,10.9
2017-09-07,4654.16,10.85
2017-09-08,4649.43,10.83
2017-09-11,4657.85,10.83
2017-09-12,4677.32,10.87
2017-09-13,4686.92,10.87
2017-09-14,4675.25,10.83
2017-09-15,4666.91,10.79
2017-09-18,4676.92,10.78
2017-09-19,4663.19,10.78
2017-09-20,4685.91,10.79
2017-09-21,4683.82,10.85
2017-09-22,4690.05,10.88
2017-09-25,4668.8,10.93
2017-09-26,4666.41,10.93
2017-09-27,4673.3,10.89
2017-09-28,4663.26,10.87
2017-09-29,4672.25,10.86
2017-10-09,4719.97,10.95
2017-10-10,4726.09,10.96
2017-10-11,4739.61,11.03
2017-10-12,4740.3,11.02
2017-10-13,4741.52,10.99
2017-10-16,4708.88,11.01
2017-10-17,4708.79,10.99
2017-10-18,4740.83,11.14
2017-10-19,4740.43,11.17
2017-10-20,4742.31,11.11
2017-10-23,4746.5,11.06
2017-10-24,4775.13,11.15
2017-10-25,4787.01,11.13
2017-10-26,4791.85,11.09
2017-10-27,4806.63,11.18
2017-10-30,4786.04,11.22
2017-10-31,4767.55,11.12
2017-11-01,4744.36,10.85
2017-11-02,4744.38,10.86
2017-11-03,4724.28,10.84
2017-11-06,4757.08,10.84
2017-11-07,4786.6,10.94
2017-11-08,4788.85,10.92
2017-11-09,4814.41,10.93
2017-11-10,4841.38,10.89
2017-11-13,4867.81,10.97
2017-11-14,4836.05,10.93
2017-11-15,4814.78,10.89
2017-11-16,4827.47,10.87
2017-11-17,4835.37,11.06
2017-11-20,4857.33,11.12
2017-11-21,4921.27,11.22
2017-11-22,4928.32,11.38
2017-11-23,4798.55,11.14
2017-11-24,4798.52,11.15
2017-11-27,4756.49,11.07
2017-11-28,4760.79,10.98
2017-11-29,4755.96,10.99
2017-11-30,4725.78,10.93
2017-12-01,4718.13,10.88
2017-12-04,4724.02,10.91
2017-12-05,4735.6,11.06
2017-12-06,4708.7,10.95
2017-12-07,4660.84,10.84
2017-12-08,4675.84,10.83
2017-12-11,4725.18,9.86
2017-12-12,4677.61,9.75
2017-12-13,4713.32,9.83
2017-12-14,4702.4,9.8
2017-12-15,4664.86,9.69
2017-12-18,4664.14,9.74
2017-12-19,4703.62,9.84
2017-12-20,4690.55,9.84
2017-12-21,4716.31,9.89
2017-12-22,4716.9,9.87
2017-12-25,4710.8,9.9
2017-12-26,4730.76,9.95
2017-12-27,4696.68,9.85
2017-12-28,4718.56,9.91
2017-12-29,4750.79,9.96
2018-01-02,4836.08,10.1
2018-01-03,4859.7,10.13
2018-01-04,4877.63,10.18
2018-01-05,4912.43,10.25
2018-01-08,4952.72,10.31
2018-01-09,4949.16,10.32
2018-01-10,4963.99,10.47
2018-01-11,4950.75,10.47
2018-01-12,4974.83,10.55
2018-01-15,4956.67,10.66
2018-01-16,5027.23,10.74
2018-01-17,5020.78,10.76
2018-01-18,5061.05,10.96
2018-01-19,5058.98,10.99
2018-01-22,5108.9,11.06
2018-01-23,5169.57,11.32
2018-01-24,5177.35,11.33
2018-01-25,5156.28,11.28
2018-01-26,5190.29,11.34
2018-01-29,5139.46,11.25
2018-01-30,5077.64,11.04
2018-01-31,5071.81,11.18
2018-02-01,5020.18,11.28
2018-02-02,5061.52,11.34
2018-02-05,5098.94,11.51
2018-02-06,4952.92,11.31
2018-02-07,4852.49,10.89
2018-02-08,4807.16,10.59
2018-02-09,4620.23,10.22
2018-02-12,4672.71,10.2
2018-02-13,4724.1,10.37
2018-02-14,4736.56,10.43
2018-02-22,4839.24,10.67
2018-02-23,4853.35,10.73
2018-02-26,4899.07,10.77
2018-02-27,4822.36,10.53
2018-02-28,4789.78,10.38
2018-03-01,4796.38,10.39
2018-03-02,4783.91,10.34
2018-03-05,4777.4,10.31
2018-03-06,4841.26,10.36
2018-03-07,4822.2,10.37
2018-03-08,4867.4,10.41
2018-03-09,4884.41,10.42
2018-03-12,4894.36,10.4
2018-03-13,4864.38,10.39
2018-03-14,4845.2,10.35
2018-03-15,4851.28,10.4
2018-03-16,4813.08,10.29
2018-03-19,4791.61,10.29
2018-03-20,4790.34,10.34
2018-03-21,4781.54,10.31
2018-03-22,4743.82,10.22
2018-03-23,4607.29,10.02
2018-03-26,4568.44,9.76
2018-03-27,4586.77,9.76
2018-03-28,4521.3,9.65
2018-03-29,4599.43,9.86
2018-03-30,4601.87,9.8
2018-04-02,4578.51,9.71
2018-04-03,4533.22,9.64
2018-04-04,4529.76,9.65
2018-04-09,4520.92,9.65
2018-04-10,4597.2,9.89
2018-04-11,4622.61,9.97
2018-04-12,4580.81,9.84
2018-04-13,4559.85,9.75
2018-04-16,4483.79,9.52
2018-04-17,4432.05,9.43
2018-04-18,4450.5,9.51
2018-04-19,4492.2,9.62
2018-04-20,4429.92,9.54
2018-04-23,4431.92,9.58
2018-04-24,4521.88,9.77
2018-04-25,4508.58,9.68
2018-04-26,4440.74,9.57
2018-04-27,4440.9,9.6
2018-05-02,4461.71,9.17
2018-05-03,4494.9,9.21
2018-05-04,4482.6,9.17
2018-05-07,4549.22,9.29
2018-05-08,4586.68,9.39
2018-05-09,4581.58,9.4
2018-05-10,4608.94,9.43
2018-05-11,4588.78,9.43
2018-05-14,4608.96,9.49
2018-05-15,4628.16,9.49
2018-05-16,4601.88,9.39
2018-05-17,4585.08,9.35
2018-05-18,4628.82,9.47
2018-05-21,4650.22,9.47
2018-05-22,4637.42,9.4
2018-05-23,4591.51,9.26
2018-05-24,4561.82,9.18
2018-05-25,4551.38,9.15
2018-05-28,4564.43,9.17
2018-05-29,4551.26,9.16
2018-05-30,4466.28,8.98
2018-05-31,4559.62,9.14
2018-06-01,4527.09,9.1
2018-06-04,4559.68,9.22
2018-06-05,4579.53,9.21
2018-06-06,4578.86,9.18
2018-06-07,4549.36,9.18
2018-06-08,4486.99,9.05
2018-06-11,4480.98,9.08
2018-06-12,4535.47,9.17
2018-06-13,4501.39,9.14
2018-06-14,4481.24,9.12
2018-06-15,4460.99,9.15
2018-06-18,4460.99,9.15
2018-06-19,4291.98,9.02
2018-06-20,4315.14,8.98
2018-06-21,4276.18,8.96
2018-06-22,4291.5,8.92
2018-06-25,4252.13,8.79
2018-06-26,4202.36,8.64
2018-06-27,4151.27,8.51
2018-06-28,4096.88,8.41
2018-06-29,4187.02,8.48
2018-07-02,4076.23,8.18
2018-07-03,4082.47,8.17
2018-07-04,4042.29,8.12
2018-07-05,4003.21,8.09
2018-07-06,4014.88,8.15
2018-07-09,4108.55,8.4
2018-07-10,4121.38,8.4
2018-07-11,4052.95,8.27
2018-07-12,4128.18,8.41
2018-07-13,4133.14,8.33
2018-07-16,4107.22,8.22
2018-07-17,4079.33,8.15
2018-07-18,4087.36,8.13
2018-07-19,4081.91,8.13
2018-07-20,4154.69,8.37
2018-07-23,4195.71,8.49
2018-07-24,4250.76,8.59
2018-07-25,4244.13,8.58
2018-07-26,4216.18,8.51
2018-07-27,4201.06,8.49
2018-07-30,4204.87,8.54
2018-07-31,4207.78,8.57
2018-08-01,4129.26,8.4
2018-08-02,4046.94,8.21
2018-08-03,3995.22,8.16
2018-08-06,3943.29,8.14
2018-08-07,4043.76,8.37
2018-08-08,3988.71,8.25
2018-08-09,4059.25,8.38
2018-08-10,4049.15,8.34
2018-08-13,4025.9,8.24
2018-08-14,4023.04,8.22
2018-08-15,3942.07,8.05
2018-08-16,3919.1,8.02
2018-08-17,3875.75,7.96
2018-08-20,3912.0,8.09
2018-08-21,3961.26,8.18
2018-08-22,3935.27,8.14
2018-08-23,3945.73,8.14
2018-08-24,3956.01,8.2
2018-08-27,4039.03,8.35
2018-08-28,4034.72,8.33
2018-08-29,4010.28,8.3
2018-08-30,3990.23,8.22
2018-08-31,3970.52,8.23
2018-09-03,3960.53,8.2
2018-09-04,3999.42,8.28
2018-09-05,3934.87,8.1
2018-09-06,3897.03,8.03
2018-09-07,3910.13,8.08
2018-09-10,3874.42,8.04
2018-09-11,3865.67,8.0
2018-09-12,3858.47,7.96
2018-09-13,3893.64,8.06
2018-09-14,3902.84,8.08
2018-09-17,3866.85,8.03
2018-09-18,3925.44,8.15
2018-09-19,3980.15,8.24
2018-09-20,3977.71,8.25
2018-09-21,4082.45,8.57
2018-09-25,4049.12,8.46
2018-09-26,4076.53,8.54
2018-09-27,4065.03,8.54
2018-09-28,4108.73,8.63
2018-10-08,3963.25,8.29
2018-10-09,3954.86,8.26
2018-10-10,3960.96,8.27
2018-10-11,3770.54,7.98
2018-10-12,3812.27,8.13
2018-10-15,3737.97,8.0
2018-10-16,3700.23,8.0
2018-10-17,3728.17,8.05
2018-10-18,3651.09,7.87
2018-10-19,3752.42,8.1
2018-10-22,3904.41,8.36
2018-10-23,3812.22,8.14
2018-10-24,3811.73,8.21
2018-10-25,3821.6,8.24
2018-10-26,3823.64,8.25
2018-10-29,3729.13,8.03
2018-10-30,3765.16,8.11
2018-10-31,3808.41,8.18
2018-11-01,3815.73,8.0
2018-11-02,3916.03,8.18
2018-11-05,3903.15,8.1
2018-11-06,3894.79,8.06
2018-11-07,3876.55,8.02
2018-11-08,3871.18,8.04
2018-11-09,3830.23,7.86
2018-11-12,3891.64,7.9
2018-11-13,3925.07,7.95
2018-11-14,3893.83,7.85
2018-11-15,3929.08,7.91
2018-11-16,3957.74,7.93
2018-11-19,3999.46,8.02
2018-11-20,3911.21,7.89
2018-11-21,3924.04,7.9
2018-11-22,3911.12,7.87
2018-11-23,3822.98,7.76
2018-11-26,3822.08,7.77
2018-11-27,3813.21,7.74
2018-11-28,3855.17,7.81
2018-11-29,3813.63,7.75
2018-11-30,3846.95,7.81
2018-12-03,3945.49,7.98
2018-12-04,3957.12,7.99
2018-12-05,3943.37,7.95
2018-12-06,3879.01,7.83
2018-12-07,3901.04,7.85
2018-12-10,3864.74,7.78
2018-12-11,3881.0,7.79
2018-12-12,3907.65,7.83
2018-12-13,3956.96,7.93
2018-12-14,3898.88,7.85
2018-12-17,3924.75,7.75
2018-12-18,3896.49,7.68
2018-12-19,3870.46,7.62
2018-12-20,3867.28,7.55
2018-12-21,3839.93,7.49
2018-12-24,3867.24,7.51
